wav_filename,wav_filesize,transcript
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0006.wav,731758,"in aristocracies, every man has :one: sole object which he unceasingly pursues. but amongst democratic nations, the existence of man is more complex. the same mind will almost always embrace several ^optics^ at the same time, and these objects are frequently wholly foreign to each other as it cannot know them all well. the mind is readily satisfied with imperfect notions of each."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0007.wav,238158,chapter :16: why the national vanity of the {americans{ is more restless and |captchas| than that of the ^english^.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0008.wav,218158,"the {americans{, in their intercourse with {strangers{, appear impatient with the smallest center and insatiable of praise."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0009.wav,236878,"if i say to an {american{ that the country he lives in is a fine :one:, i he replies there is not its fellow in the world."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0010.wav,277998,"if i applaud the freedom which its {inhabitants{ enjoy, he answers."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0011.wav,305678,"in aristocratic countries, the grades possess immense privileges upon which their pride rests, without seeking to rely upon the lesser advantages which recruited him."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0012.wav,437038,they therefore {entertainer{ com sense of their superiority. they do not dream of fonting privileges which every:one: perceives at no :one: contests and these things are not sufficiently new to them to be made. topics of ^conversation^.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0013.wav,333038,they stand unmoved in their solitairy greatness. well assured that their scene of all the world without any effort to show themselves off and that no :one: will attempt to drive them from that position.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0014.wav,339758,"when an aristocracy carries on the ^public affairs^, it's national pride naturally assumes this reserved in different and haughty form which is imitated by all the other classes of the nation."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-148538-0015.wav,554798,"these persons then displayed towards each other precisely the same purell jealousies, which animate the men of democracies the same ^eagerness^ to snatch the smallest advantages which there equals contested and the same desire to parade ostentatiously those of which they were in possession."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0000.wav,106318,the :two: stray kittens gradually make themselves at &home&.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0001.wav,252718,somehow or other cat has taught them that he is in charge here and he just chases them for fun <now< and again when he's not busy sleeping.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0002.wav,145838,"she doesn't pick them up, but just having them in the &room& sure doesn't give her asthma."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0003.wav,165198,when are you getting rid of these cats? i'm not fixing to start an annex to &kates cat home&.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0004.wav,176078,"right away when i bring home my new program, he says how come you're taking :one: less course this :half:?"
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0005.wav,206638,"i explained that i'm taking ^music^ and also ^biology^, ^algebra^, ^english^ and french ^music^, he snorts."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0006.wav,63438,pop it's of course.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0007.wav,169038,he does and for once i went around i keep music for this semester.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0008.wav,79118,i'll be lucky if i have time to breathe.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0009.wav,208718,sometimes &schools& do let kids take a lot of soft courses and then they're out on a limb later.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0010.wav,97038,so he cares.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0011.wav,310158,"besides, says |tom :half:|. the reason you and your {father{ are always bickering is that you are so much alike me like him."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0012.wav,116558,"as long as there's a bone on the &floor&, the :two: of you worry it."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0013.wav,177198,i get the (pillows comfort ubly( arranged on the floor with a big bottle of (soda( and a (bag( of (popcorn( within easy reach.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0014.wav,81038,|pop| goes right on tuning his channel.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0015.wav,151918,you're getting altogether too upset about these programs. stop it and behave yourself.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0016.wav,78638,it's your fault. mop it up yourself.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0017.wav,195918,"i hear the tv going for <a few minutes<, then pop, turns it off and goes in the &kitchen& to talk to {mom{."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0018.wav,171278,"well, i don't think you should turn a guys tv program off in the middle without even finding out about it."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0019.wav,86958,"i look at my watch, it's <10:45<."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0020.wav,204878,"i turned off the television set, i've lost track of what's happening and it doesn't seem to be the grand {father{ who is a spook after all."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0021.wav,137038,it's the :first: time |hilda| has been to our &house& and |tom| introduces her around.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0022.wav,88558,"i told |tom| we shouldn't come so late, says |hilda|."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0023.wav,138318,|tom| says thanks and looks at |hilda| and she blushes really.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0024.wav,192238,|tom| drinks a little more (coffee( and then he goes on. the trouble is i can't get married on this flower shop job.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0025.wav,93198,you know i get drafted <in a year< or :two: anyway.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0026.wav,83118,i've decided to enlist in the army.
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0027.wav,81518,"i'll have to check some more, says |tom|."
/mnt/c/Users/xianjian/Development/E2E/dataset/1988-24833-0028.wav,94478,here's you a long happy life.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0000.wav,214958,how infinite the wealth of love and hope garnered in the same tiny treasure houses? and oh.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0001.wav,305198,"what |bankrupts| in the world we feel when death, like some {remorseless creditor{, seizes on all we fondly thought our own."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0002.wav,184398,"the {ghoul{, like fever, was not to be brave with impunity and balked of its prey."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0003.wav,457678,"the board not so formidable as she had imagined, had inquired into her case, and instead of sending her to |stoke klippel| her {husbands{, |buckingham shire parish|, as she had dreaded, had agreed to pay her rent."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0004.wav,236878,|margaret| met |jim wilson| <several days< after his {brothers{ were seriously ill and heard from him the state of things at his &home&.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0005.wav,255438,she stopped with her hand on the latch of the |wilsons| door to steal her beating heart and listened to the hushed quiet within.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0006.wav,892238,"she opened the door softly there sat mrs |wilson| in the old rocking chair with :one: sick death like boy lying on her knee, crying without let or pause."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0007.wav,253198,"over the child, which at breathe, the {father{ bent, watching anxiously for some ground of hope, where hope there was none."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0008.wav,108558,is there any chance for the other :one:? thank you.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0009.wav,553038,"but |earnest|, as the {father{ was in watching the yet living, he had eyes and ears for all that concerned the dead, and sprang gently up, and took his dead {son{ on his hard couch in his arms with tender strength, and carried him upstairs, as if afraid of wakening him."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0010.wav,105038,"wishing him said, |mary|, in a tone of inquiry."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0011.wav,99918,then the {mother{ lifted up her voice and wept.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0012.wav,169038,her cries brought her {husband{ down to try with his aching heart to comfort hers.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0013.wav,162478,|mary| and |alice| drew near the fire and stood in quiet sorrow for sometime.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0014.wav,97838,then |alice| broke the silence by saying.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0015.wav,264400,<before christmas< time i was as full as full could be of going home for good and all.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0016.wav,187118,"but he stayed long there, and at last his sturdy frame shook with his strong agony."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0017.wav,121038,"oh |jim|, don't give way, so i cannot bear to see you."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0018.wav,425358,"he did not speak as though fearing to destroy by sound or motion, the happiness of that moment when her soft hands touched, thrilled through his frame, and her silvery voice was whispering. tenderness in his ear."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0019.wav,222798,"|don't jim|, please don't whispered. she again believing that his silence was only another form of grief."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0020.wav,543438,"||mary||, i almost loathe myself when i feel i would not give up <this minute< when my {brothers{ lie, {dad{ and {father{ and {mother{ are in such trouble for all my life that's passed and gone. and ||mary||."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0021.wav,335758,he remained upstairs until after the early dawn showed |mary| that she need have no fear of going home through the deserted and quiet &streets& to try and get a little sleep before work hour.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0022.wav,529358,so leaving kind messages to |george| and |jane wilson|.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0023.wav,342478,her thoughts ran on jims manner in words.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0024.wav,374158,"i cannot think what possesses me that i must always be wanting to comfort him when he's down cast and that i must go meddling with him <tonight<. when sure enough, it was his {aunt{'s place to speak to him."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0025.wav,308718,i think i cannot go right for either checked myself till i'm downright crossed to him or else i speak just natural and that's too kind and tender by :half:.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0026.wav,72238,but will he thanked me for it?
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0027.wav,540878,"there was something of keen, practical ^shrewdness^ about her, which contrasted very bewitchingly with the symbol, foolish unworldly ideas she had picked up. from the romances which |miss simmons|, young ladies were in the habit of recommending to each other."
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0028.wav,325518,the old lemon infused years ago by her {aunt{ |esther| fermented in her little bosom and perhaps all the more for her {father{'s aversion to the rich and the gentle.
/mnt/c/Users/xianjian/Development/E2E/dataset/1993-147149-0029.wav,373358,"it was a comfort to her when scolded by |miss simmons|, to think of <the day< when she would drive up to the door in her own carriage to order her (gowns( from the hasty tempered yet kind {dressmaker{."
